Country,Type,Age Category,Capacity (MW),Capacity %
Kenya,Hydropower,20-29 years,0.0,0.0
Kenya,Hydropower,30-39 years,0.271,9.443731204470167
Kenya,Hydropower,40-49 years,0.225,7.840736239873755
Kenya,Hydropower,50+ years,0.094,3.2756853624361466
Kenya,Bioenergy,0-9 years,0.0,0.0
Kenya,Bioenergy,10-19 years,0.0,0.0
Kenya,Bioenergy,20-29 years,0.0,0.0
Kenya,Bioenergy,30-39 years,0.0,0.0
Kenya,Bioenergy,40-49 years,0.0,0.0
Kenya,Bioenergy,50+ years,0.034,1.1848223651364784
Kenya,Geothermal,0-9 years,0.308,10.733096719471629
Kenya,Geothermal,10-19 years,0.3795,13.2247084579204
Kenya,Geothermal,20-29 years,0.129,4.495355444194287
Kenya,Geothermal,30-39 years,0.0,0.0
Kenya,Geothermal,40-49 years,0.0,0.0
Kenya,Geothermal,50+ years,0.0,0.0
Kiribati,Utility-scale solar,0-9 years,0.0018,100.0
Kiribati,Utility-scale solar,10-19 years,0.0,0.0
Kiribati,Utility-scale solar,20-29 years,0.0,0.0
Kiribati,Utility-scale solar,30-39 years,0.0,0.0
Kiribati,Utility-scale solar,40-49 years,0.0,0.0
Kiribati,Utility-scale solar,50+ years,0.0,0.0
Kosovo,Coal,0-9 years,0.0,0.0
Kosovo,Coal,10-19 years,0.0,0.0
Kosovo,Coal,20-29 years,0.0,0.0
Kosovo,Coal,30-39 years,0.0,0.0
Kosovo,Coal,40-49 years,0.68,47.57240800335805
Kosovo,Coal,50+ years,0.61,42.67524835595354
Kosovo,Utility-scale solar,0-9 years,0.0044,0.3078214635511404
Kosovo,Utility-scale solar,10-19 years,0.0,0.0
Kosovo,Utility-scale solar,20-29 years,0.0,0.0
Kosovo,Utility-scale solar,30-39 years,0.0,0.0
Kosovo,Utility-scale solar,40-49 years,0.0,0.0
Kosovo,Utility-scale solar,50+ years,0.0,0.0
Kosovo,Wind,0-9 years,0.135,9.44452217713726
Kosovo,Wind,10-19 years,0.0,0.0
Kosovo,Wind,20-29 years,0.0,0.0
Kosovo,Wind,30-39 years,0.0,0.0
Kosovo,Wind,40-49 years,0.0,0.0
Kosovo,Wind,50+ years,0.0,0.0
Kuwait,Oil and gas,0-9 years,3.817,19.486221296494826
Kuwait,Oil and gas,10-19 years,6.6385,33.89030130384619
Kuwait,Oil and gas,20-29 years,2.4,12.252274328422214
Kuwait,Oil and gas,30-39 years,2.4,12.252274328422214
Kuwait,Oil and gas,40-49 years,3.45,17.612644347106933
Kuwait,Oil and gas,50+ years,0.804,4.104511900021442
Kuwait,Utility-scale solar,0-9 years,0.0687,0.3507213526510859
Kuwait,Utility-scale solar,10-19 years,0.0,0.0
Kuwait,Utility-scale solar,20-29 years,0.0,0.0
Kuwait,Utility-scale solar,30-39 years,0.0,0.0
Kuwait,Utility-scale solar,40-49 years,0.0,0.0
Kuwait,Utility-scale solar,50+ years,0.0,0.0
Kuwait,Wind,0-9 years,0.01,0.051051143035092554
Kuwait,Wind,10-19 years,0.0,0.0
Kuwait,Wind,20-29 years,0.0,0.0
Kuwait,Wind,30-39 years,0.0,0.0
Kuwait,Wind,40-49 years,0.0,0.0
Kuwait,Wind,50+ years,0.0,0.0
Kyrgyzstan,Coal,0-9 years,0.3,7.598784194528875
Kyrgyzstan,Coal,10-19 years,0.0,0.0
Kyrgyzstan,Coal,20-29 years,0.1,2.532928064842958
Kyrgyzstan,Coal,30-39 years,0.0,0.0
Kyrgyzstan,Coal,40-49 years,0.086,2.178318135764944
Kyrgyzstan,Coal,50+ years,0.327,8.282674772036474
Kyrgyzstan,Hydropower,0-9 years,0.025,0.6332320162107395
Kyrgyzstan,Hydropower,10-19 years,0.12,3.0395136778115504
Kyrgyzstan,Hydropower,20-29 years,0.0,0.0
Kyrgyzstan,Hydropower,30-39 years,0.24,6.079027355623101
Kyrgyzstan,Hydropower,40-49 years,1.25,31.66160081053698
Kyrgyzstan,Hydropower,50+ years,1.5,37.99392097264438
Laos,Coal,0-9 years,0.626,5.356424714851672
Laos,Coal,10-19 years,1.252,10.712849429703343
Laos,Coal,20-29 years,0.0,0.0
Laos,Coal,30-39 years,0.0,0.0
Laos,Coal,40-49 years,0.0,0.0
Laos,Coal,50+ years,0.0,0.0
Laos,Utility-scale solar,0-9 years,0.0639,0.5467660371869358
Laos,Utility-scale solar,10-19 years,0.0,0.0
Laos,Utility-scale solar,20-29 years,0.0,0.0
Laos,Utility-scale solar,30-39 years,0.0,0.0
Laos,Utility-scale solar,40-49 years,0.0,0.0
Laos,Utility-scale solar,50+ years,0.0,0.0
Laos,Hydropower,0-9 years,6.989,59.802000530508515
Laos,Hydropower,10-19 years,1.784,15.264954778427128
Laos,Hydropower,20-29 years,0.652,5.578896028887045
Laos,Hydropower,30-39 years,0.045,0.3850465050612224
Laos,Hydropower,40-49 years,0.0,0.0
Laos,Hydropower,50+ years,0.275,2.353061975374137
Latvia,Oil and gas,0-9 years,0.0,0.0
Latvia,Oil and gas,10-19 years,0.929,34.11678295997062
Latvia,Oil and gas,20-29 years,0.158,5.802423797282409
Latvia,Oil and gas,30-39 years,0.0,0.0
Latvia,Oil and gas,40-49 years,0.0,0.0
Latvia,Oil and gas,50+ years,0.0,0.0
Latvia,Wind,0-9 years,0.059,2.166727873668748
Latvia,Wind,10-19 years,0.021,0.7712082262210797
Latvia,Wind,20-29 years,0.02,0.7344840249724568
Latvia,Wind,30-39 years,0.0,0.0
Latvia,Wind,40-49 years,0.0,0.0
Latvia,Wind,50+ years,0.0,0.0
Latvia,Hydropower,0-9 years,0.0,0.0
Latvia,Hydropower,10-19 years,0.0,0.0
Latvia,Hydropower,20-29 years,0.0,0.0
Latvia,Hydropower,30-39 years,0.0,0.0
Latvia,Hydropower,40-49 years,0.0,0.0
Latvia,Hydropower,50+ years,1.536,56.40837311788469
Lebanon,Oil and gas,0-9 years,0.27,10.219530658591976
Lebanon,Oil and gas,10-19 years,0.198,7.494322482967449
Lebanon,Oil and gas,20-29 years,0.93,35.200605601816804
Lebanon,Oil and gas,30-39 years,0.317,11.998485995457987
Lebanon,Oil and gas,40-49 years,0.581,21.990915972747917
Lebanon,Oil and gas,50+ years,0.19,7.1915215745647245
Lebanon,Hydropower,0-9 years,0.0,0.0
Lebanon,Hydropower,10-19 years,0.0,0.0
Lebanon,Hydropower,20-29 years,0.0,0.0
Lebanon,Hydropower,30-39 years,0.0,0.0
Lebanon,Hydropower,40-49 years,0.0,0.0
Lebanon,Hydropower,50+ years,0.156,5.904617713853141
Lesotho,Utility-scale solar,0-9 years,0.0261,100.0
Lesotho,Utility-scale solar,10-19 years,0.0,0.0
Lesotho,Utility-scale solar,20-29 years,0.0,0.0
Lesotho,Utility-scale solar,30-39 years,0.0,0.0
Lesotho,Utility-scale solar,40-49 years,0.0,0.0
Lesotho,Utility-scale solar,50+ years,0.0,0.0
Liberia,Hydropower,0-9 years,0.0,0.0
Liberia,Hydropower,10-19 years,0.0,0.0
Liberia,Hydropower,20-29 years,0.0,0.0
Liberia,Hydropower,30-39 years,0.0,0.0
Liberia,Hydropower,40-49 years,0.0,0.0
Liberia,Hydropower,50+ years,0.088,100.0
Libya,Oil and gas,0-9 years,3.444,23.54505091324808
Libya,Oil and gas,10-19 years,7.344,50.20756501361612
Libya,Oil and gas,20-29 years,0.312,2.1330011280294428
Libya,Oil and gas,30-39 years,1.827,12.490362374710871
Libya,Oil and gas,40-49 years,1.24,8.477312175501632
Libya,Oil and gas,50+ years,0.0,0.0
Libya,Utility-scale solar,0-9 years,0.4602777777777778,3.146708394893863
Libya,Utility-scale solar,10-19 years,0.0,0.0
Libya,Utility-scale solar,20-29 years,0.0,0.0
Libya,Utility-scale solar,30-39 years,0.0,0.0
Libya,Utility-scale solar,40-49 years,0.0,0.0
Libya,Utility-scale solar,50+ years,0.0,0.0
Lithuania,Oil and gas,0-9 years,0.0,0.0
Lithuania,Oil and gas,10-19 years,1.127,34.65164043496866
Lithuania,Oil and gas,20-29 years,0.021,0.6456827410242608
Lithuania,Oil and gas,30-39 years,0.0,0.0
Lithuania,Oil and gas,40-49 years,0.0,0.0
Lithuania,Oil and gas,50+ years,0.0,0.0
Lithuania,Utility-scale solar,0-9 years,0.16937127551020406,5.207624258200182
Lithuania,Utility-scale solar,10-19 years,0.0,0.0
Lithuania,Utility-scale solar,20-29 years,0.0,0.0
Lithuania,Utility-scale solar,30-39 years,0.0,0.0
Lithuania,Utility-scale solar,40-49 years,0.0,0.0
Lithuania,Utility-scale solar,50+ years,0.0,0.0
Lithuania,Wind,0-9 years,0.57,17.52567439922994
Lithuania,Wind,10-19 years,0.294,9.039558374339652
Lithuania,Wind,20-29 years,0.0,0.0
Lithuania,Wind,30-39 years,0.0,0.0
Lithuania,Wind,40-49 years,0.0,0.0
Lithuania,Wind,50+ years,0.0,0.0
Lithuania,Hydropower,0-9 years,0.0,0.0
Lithuania,Hydropower,10-19 years,0.0,0.0
Lithuania,Hydropower,20-29 years,0.0,0.0
Lithuania,Hydropower,30-39 years,0.9,27.672117472468322
Lithuania,Hydropower,40-49 years,0.0,0.0
Lithuania,Hydropower,50+ years,0.101,3.105426516354778
Lithuania,Bioenergy,0-9 years,0.07,2.1522758034142027
Lithuania,Bioenergy,10-19 years,0.0,0.0
Lithuania,Bioenergy,20-29 years,0.0,0.0
Lithuania,Bioenergy,30-39 years,0.0,0.0
Lithuania,Bioenergy,40-49 years,0.0,0.0
Lithuania,Bioenergy,50+ years,0.0,0.0
Luxembourg,Wind,0-9 years,0.029,2.1513353115727005
Luxembourg,Wind,10-19 years,0.012,0.8902077151335311
Luxembourg,Wind,20-29 years,0.013,0.9643916913946587
Luxembourg,Wind,30-39 years,0.0,0.0
Luxembourg,Wind,40-49 years,0.0,0.0
Luxembourg,Wind,50+ years,0.0,0.0
Luxembourg,Hydropower,0-9 years,0.0,0.0
Luxembourg,Hydropower,10-19 years,0.0,0.0
Luxembourg,Hydropower,20-29 years,0.0,0.0
Luxembourg,Hydropower,30-39 years,0.0,0.0
Luxembourg,Hydropower,40-49 years,0.0,0.0
Luxembourg,Hydropower,50+ years,1.294,95.99406528189911
Macao,Oil and gas,0-9 years,0.0,0.0
Macao,Oil and gas,10-19 years,0.0,0.0
Macao,Oil and gas,20-29 years,0.136,33.39882121807466
Macao,Oil and gas,30-39 years,0.0,0.0
Macao,Oil and gas,40-49 years,0.2712,66.60117878192534
Macao,Oil and gas,50+ years,0.0,0.0
Madagascar,Coal,0-9 years,0.0,0.0
Madagascar,Coal,10-19 years,0.12,26.67640678369588
Madagascar,Coal,20-29 years,0.0,0.0
Madagascar,Coal,30-39 years,0.0,0.0
Madagascar,Coal,40-49 years,0.0,0.0
Madagascar,Coal,50+ years,0.0,0.0
Madagascar,Oil and gas,0-9 years,0.171,38.013879666766634
Madagascar,Oil and gas,10-19 years,0.0,0.0
Madagascar,Oil and gas,20-29 years,0.0,0.0
Madagascar,Oil and gas,30-39 years,0.0,0.0
Madagascar,Oil and gas,40-49 years,0.0,0.0
Madagascar,Oil and gas,50+ years,0.0,0.0
Madagascar,Utility-scale solar,0-9 years,0.043835695538057745,9.744823715162259
Madagascar,Utility-scale solar,10-19 years,0.0,0.0
Madagascar,Utility-scale solar,20-29 years,0.0,0.0
Madagascar,Utility-scale solar,30-39 years,0.0,0.0
Madagascar,Utility-scale solar,40-49 years,0.0,0.0
Madagascar,Utility-scale solar,50+ years,0.0,0.0
Madagascar,Hydropower,0-9 years,0.0,0.0
Madagascar,Hydropower,10-19 years,0.0,0.0
Madagascar,Hydropower,20-29 years,0.0,0.0
Madagascar,Hydropower,30-39 years,0.0,0.0
Madagascar,Hydropower,40-49 years,0.091,20.229608477636045
Madagascar,Hydropower,50+ years,0.024,5.335281356739177
Malawi,Utility-scale solar,0-9 years,0.09936999999999999,22.06408064480316
Malawi,Utility-scale solar,10-19 years,0.0,0.0
Malawi,Utility-scale solar,20-29 years,0.0,0.0
Malawi,Utility-scale solar,30-39 years,0.0,0.0
Malawi,Utility-scale solar,40-49 years,0.0,0.0
Malawi,Utility-scale solar,50+ years,0.0,0.0
Malawi,Hydropower,0-9 years,0.0,0.0
Malawi,Hydropower,10-19 years,0.0,0.0
Malawi,Hydropower,20-29 years,0.13,28.86515531673957
Malawi,Hydropower,30-39 years,0.1,22.20396562826121
Malawi,Hydropower,40-49 years,0.0,0.0
Malawi,Hydropower,50+ years,0.121,26.866798410196065
Malaysia,Coal,0-9 years,4.6,11.620499468621787
Malaysia,Coal,10-19 years,4.77,12.04995270985346
Malaysia,Coal,20-29 years,3.31,8.361707226334373
Malaysia,Coal,30-39 years,0.6,1.515717321994146
Malaysia,Coal,40-49 years,0.0,0.0
Malaysia,Coal,50+ years,0.0,0.0
Malaysia,Oil and gas,0-9 years,9.161200000000001,23.142982550421287
Malaysia,Oil and gas,10-19 years,2.0958,5.294400605725553
Malaysia,Oil and gas,20-29 years,5.346,13.50504133896784
Malaysia,Oil and gas,30-39 years,1.104,2.788919872469229
Malaysia,Oil and gas,40-49 years,0.282,0.7123871413372487
Malaysia,Oil and gas,50+ years,0.104,0.26272433581231863
Malaysia,Utility-scale solar,0-9 years,2.0150675925925925,5.0904547584693915
Malaysia,Utility-scale solar,10-19 years,0.03915,0.09890055526011804
Malaysia,Utility-scale solar,20-29 years,0.0,0.0
Malaysia,Utility-scale solar,30-39 years,0.0,0.0
Malaysia,Utility-scale solar,40-49 years,0.0,0.0
Malaysia,Utility-scale solar,50+ years,0.0,0.0
Malaysia,Hydropower,0-9 years,0.372,0.9397447396363705
Malaysia,Hydropower,10-19 years,3.609,9.117039691794789
Malaysia,Hydropower,20-29 years,0.654,1.6521318809736192
Malaysia,Hydropower,30-39 years,0.0,0.0
Malaysia,Hydropower,40-49 years,1.123,2.83691758766571
Malaysia,Hydropower,50+ years,0.4,1.010478214662764
Maldives,Oil and gas,0-9 years,0.05,100.0
Maldives,Oil and gas,10-19 years,0.0,0.0
Maldives,Oil and gas,20-29 years,0.0,0.0
Maldives,Oil and gas,30-39 years,0.0,0.0
Maldives,Oil and gas,40-49 years,0.0,0.0
Maldives,Oil and gas,50+ years,0.0,0.0
Mali,Oil and gas,0-9 years,0.19,24.778994915496746
Mali,Oil and gas,10-19 years,0.0,0.0
Mali,Oil and gas,20-29 years,0.0,0.0
Mali,Oil and gas,30-39 years,0.0,0.0
Mali,Oil and gas,40-49 years,0.0,0.0
Mali,Oil and gas,50+ years,0.0,0.0
Mali,Utility-scale solar,0-9 years,0.12677847769028872,16.533911863589903
Mali,Utility-scale solar,10-19 years,0.0,0.0
Mali,Utility-scale solar,20-29 years,0.0,0.0
Mali,Utility-scale solar,30-39 years,0.0,0.0
Mali,Utility-scale solar,40-49 years,0.0,0.0
Mali,Utility-scale solar,50+ years,0.0,0.0
Mali,Hydropower,0-9 years,0.14,18.258206779839707
Mali,Hydropower,10-19 years,0.062,8.085777288214729
Mali,Hydropower,20-29 years,0.2,26.083152542628156
Mali,Hydropower,30-39 years,0.0,0.0
Mali,Hydropower,40-49 years,0.048,6.259956610230757
Mali,Hydropower,50+ years,0.0,0.0
Malta,Oil and gas,0-9 years,0.3578,65.31580868930267
Malta,Oil and gas,10-19 years,0.0,0.0
Malta,Oil and gas,20-29 years,0.115,20.99306316173786
Malta,Oil and gas,30-39 years,0.075,13.691128148959475
Malta,Oil and gas,40-49 years,0.0,0.0
Malta,Oil and gas,50+ years,0.0,0.0
Martinique,Oil and gas,0-9 years,0.0,0.0
Martinique,Oil and gas,10-19 years,0.2196,62.3597898622746
Martinique,Oil and gas,20-29 years,0.06,17.03819395144115
Martinique,Oil and gas,30-39 years,0.0,0.0
Martinique,Oil and gas,40-49 years,0.0,0.0
Martinique,Oil and gas,50+ years,0.0,0.0
Martinique,Utility-scale solar,0-9 years,0.0072,2.044583274172938
Martinique,Utility-scale solar,10-19 years,0.011349999999999999,3.223058355814284
Martinique,Utility-scale solar,20-29 years,0.0,0.0
Martinique,Utility-scale solar,30-39 years,0.0,0.0
Martinique,Utility-scale solar,40-49 years,0.0,0.0
Martinique,Utility-scale solar,50+ years,0.0,0.0
Martinique,Wind,0-9 years,0.014,3.975578588669601
Martinique,Wind,10-19 years,0.0,0.0
Martinique,Wind,20-29 years,0.0,0.0
Martinique,Wind,30-39 years,0.0,0.0
Martinique,Wind,40-49 years,0.0,0.0
Martinique,Wind,50+ years,0.0,0.0
Martinique,Bioenergy,0-9 years,0.04,11.358795967627431
Martinique,Bioenergy,10-19 years,0.0,0.0
Martinique,Bioenergy,20-29 years,0.0,0.0
Martinique,Bioenergy,30-39 years,0.0,0.0
Martinique,Bioenergy,40-49 years,0.0,0.0
Martinique,Bioenergy,50+ years,0.0,0.0
Mauritania,Oil and gas,0-9 years,0.0,0.0
Mauritania,Oil and gas,10-19 years,0.18,40.613393714517684
Mauritania,Oil and gas,20-29 years,0.0,0.0
Mauritania,Oil and gas,30-39 years,0.0,0.0
Mauritania,Oil and gas,40-49 years,0.0,0.0
Mauritania,Oil and gas,50+ years,0.0,0.0
Mauritania,Utility-scale solar,0-9 years,0.12015354330708661,27.110239780694776
Mauritania,Utility-scale solar,10-19 years,0.01305,2.9444710443025324
Mauritania,Utility-scale solar,20-29 years,0.0,0.0
Mauritania,Utility-scale solar,30-39 years,0.0,0.0
Mauritania,Utility-scale solar,40-49 years,0.0,0.0
Mauritania,Utility-scale solar,50+ years,0.0,0.0
Mauritania,Wind,0-9 years,0.13,29.331895460484997
Mauritania,Wind,10-19 years,0.0,0.0
Mauritania,Wind,20-29 years,0.0,0.0
Mauritania,Wind,30-39 years,0.0,0.0
Mauritania,Wind,40-49 years,0.0,0.0
Mauritania,Wind,50+ years,0.0,0.0
Mauritius,Coal,0-9 years,0.0,0.0
Mauritius,Coal,10-19 years,0.09,30.616532590093566
Mauritius,Coal,20-29 years,0.105,35.719288021775824
Mauritius,Coal,30-39 years,0.0,0.0
Mauritius,Coal,40-49 years,0.0,0.0
Mauritius,Coal,50+ years,0.0,0.0
Mauritius,Utility-scale solar,0-9 years,0.07599189763779528,25.851204562340147
Mauritius,Utility-scale solar,10-19 years,0.013566929133858268,4.615248088602907
Mauritius,Utility-scale solar,20-29 years,0.0,0.0
Mauritius,Utility-scale solar,30-39 years,0.0,0.0
Mauritius,Utility-scale solar,40-49 years,0.0,0.0
Mauritius,Utility-scale solar,50+ years,0.0,0.0
Mauritius,Wind,0-9 years,0.0094,3.1977267371875504
Mauritius,Wind,10-19 years,0.0,0.0
Mauritius,Wind,20-29 years,0.0,0.0
Mauritius,Wind,30-39 years,0.0,0.0
Mauritius,Wind,40-49 years,0.0,0.0
Mauritius,Wind,50+ years,0.0,0.0
Mayotte,Utility-scale solar,0-9 years,0.010368018372703413,71.66163399588014
Mayotte,Utility-scale solar,10-19 years,0.0040999999999999995,28.338366004119862
Mayotte,Utility-scale solar,20-29 years,0.0,0.0
Mayotte,Utility-scale solar,30-39 years,0.0,0.0
Mayotte,Utility-scale solar,40-49 years,0.0,0.0
Mayotte,Utility-scale solar,50+ years,0.0,0.0
Mexico,Coal,0-9 years,0.0,0.0
Mexico,Coal,10-19 years,0.678,0.7449347843207289
Mexico,Coal,20-29 years,0.35,0.3845533547378394
Mexico,Coal,30-39 years,3.45,3.7905973538444173
Mexico,Coal,40-49 years,0.9,0.988851483611587
Mexico,Coal,50+ years,0.0,0.0
Mexico,Oil and gas,0-9 years,16.1834,17.781087888755287
Mexico,Oil and gas,10-19 years,9.4015,10.329652470193707
Mexico,Oil and gas,20-29 years,15.0901,16.579853080941344
Mexico,Oil and gas,30-39 years,5.6885,6.250090738360569
Mexico,Oil and gas,40-49 years,5.5198,6.064736021376932
Mexico,Oil and gas,50+ years,0.0,0.0
Mexico,Utility-scale solar,0-9 years,11.510228636363635,12.64656295975195
Mexico,Utility-scale solar,10-19 years,0.17715,0.19463893369088073
Mexico,Utility-scale solar,20-29 years,0.0,0.0
Mexico,Utility-scale solar,30-39 years,0.0,0.0
Mexico,Utility-scale solar,40-49 years,0.0,0.0
Mexico,Utility-scale solar,50+ years,0.0,0.0
Mexico,Wind,0-9 years,4.621,5.07720300641016
Mexico,Wind,10-19 years,2.937,3.2269520081858127
Mexico,Wind,20-29 years,0.0,0.0
Mexico,Wind,30-39 years,0.083,0.09119408126640191
Mexico,Wind,40-49 years,0.0,0.0
Mexico,Wind,50+ years,0.0,0.0
Mexico,Hydropower,0-9 years,0.0,0.0
Mexico,Hydropower,10-19 years,1.5,1.648085806019312
Mexico,Hydropower,20-29 years,0.714,0.7844888436651924
Mexico,Hydropower,30-39 years,2.412,2.6501219760790535
Mexico,Hydropower,40-49 years,3.39,3.7246739216036446
Mexico,Hydropower,50+ years,3.812,4.188335395030411
Mexico,Nuclear,0-9 years,0.0,0.0
Mexico,Nuclear,10-19 years,0.0,0.0
Mexico,Nuclear,20-29 years,0.0,0.0
Mexico,Nuclear,30-39 years,1.608,1.7667479840527023
Mexico,Nuclear,40-49 years,0.0,0.0
Mexico,Nuclear,50+ years,0.0,0.0
Mexico,Bioenergy,0-9 years,0.083,0.09119408126640191
Mexico,Bioenergy,10-19 years,0.125,0.13734048383494266
Mexico,Bioenergy,20-29 years,0.0,0.0
Mexico,Bioenergy,30-39 years,0.0,0.0
Mexico,Bioenergy,40-49 years,0.0,0.0
Mexico,Bioenergy,50+ years,0.0,0.0
Mexico,Geothermal,0-9 years,0.051,0.0560349174046566
Mexico,Geothermal,10-19 years,0.15,0.16480858060193118
Mexico,Geothermal,20-29 years,0.11,0.12085962577474954
Mexico,Geothermal,30-39 years,0.44,0.48343850309899816
Mexico,Geothermal,40-49 years,0.03,0.03296171612038624
Mexico,Geothermal,50+ years,0.0,0.0
Micronesia,Utility-scale solar,0-9 years,0.0020009999999999997,100.0
Micronesia,Utility-scale solar,10-19 years,0.0,0.0
Micronesia,Utility-scale solar,20-29 years,0.0,0.0
Micronesia,Utility-scale solar,30-39 years,0.0,0.0
Micronesia,Utility-scale solar,40-49 years,0.0,0.0
Micronesia,Utility-scale solar,50+ years,0.0,0.0
Moldova,Oil and gas,0-9 years,0.0,0.0
Moldova,Oil and gas,10-19 years,0.0,0.0
Moldova,Oil and gas,20-29 years,0.0,0.0
Moldova,Oil and gas,30-39 years,0.0,0.0
Moldova,Oil and gas,40-49 years,0.758,62.335526315789465
Moldova,Oil and gas,50+ years,0.41,33.71710526315789
Moldova,Hydropower,0-9 years,0.0,0.0
Moldova,Hydropower,10-19 years,0.0,0.0
Moldova,Hydropower,20-29 years,0.0,0.0
Moldova,Hydropower,30-39 years,0.0,0.0
Moldova,Hydropower,40-49 years,0.0,0.0
Moldova,Hydropower,50+ years,0.048,3.9473684210526314
Mongolia,Coal,0-9 years,0.27,19.204779856319796
Mongolia,Coal,10-19 years,0.175,12.447542499466534
Mongolia,Coal,20-29 years,0.0,0.0
Mongolia,Coal,30-39 years,0.16,11.380610285226545
Mongolia,Coal,40-49 years,0.54,38.40955971263959
Mongolia,Coal,50+ years,0.0,0.0
Mongolia,Utility-scale solar,0-9 years,0.10590000000000001,7.532541432534319
Mongolia,Utility-scale solar,10-19 years,0.0,0.0
Mongolia,Utility-scale solar,20-29 years,0.0,0.0
Mongolia,Utility-scale solar,30-39 years,0.0,0.0
Mongolia,Utility-scale solar,40-49 years,0.0,0.0
Mongolia,Utility-scale solar,50+ years,0.0,0.0
Mongolia,Wind,0-9 years,0.105,7.46852549967992
Mongolia,Wind,10-19 years,0.05,3.556440714133295
Mongolia,Wind,20-29 years,0.0,0.0
Mongolia,Wind,30-39 years,0.0,0.0
Mongolia,Wind,40-49 years,0.0,0.0
Mongolia,Wind,50+ years,0.0,0.0
Montenegro,Wind,0-9 years,0.118,15.384615384615385
Montenegro,Wind,10-19 years,0.0,0.0
Montenegro,Wind,20-29 years,0.0,0.0
Montenegro,Wind,30-39 years,0.0,0.0
Montenegro,Wind,40-49 years,0.0,0.0
Montenegro,Wind,50+ years,0.0,0.0
Montenegro,Hydropower,0-9 years,0.0,0.0
Montenegro,Hydropower,10-19 years,0.0,0.0
Montenegro,Hydropower,20-29 years,0.0,0.0
Montenegro,Hydropower,30-39 years,0.0,0.0
Montenegro,Hydropower,40-49 years,0.342,44.589308996088654
Montenegro,Hydropower,50+ years,0.307,40.02607561929596
Morocco,Coal,0-9 years,1.736,18.28122762234522
Morocco,Coal,10-19 years,0.7,7.371462750945653
Morocco,Coal,20-29 years,0.696,7.329340106654536
Morocco,Coal,30-39 years,0.96,10.109434629868325
Morocco,Coal,40-49 years,0.0,0.0
Morocco,Coal,50+ years,0.0,0.0
Morocco,Oil and gas,0-9 years,0.0,0.0
Morocco,Oil and gas,10-19 years,1.201,12.647323948408184
Morocco,Oil and gas,20-29 years,0.4,4.212264429111802
Morocco,Oil and gas,30-39 years,0.3,3.159198321833852
Morocco,Oil and gas,40-49 years,0.0,0.0
Morocco,Oil and gas,50+ years,0.0,0.0
Morocco,Utility-scale solar,0-9 years,0.7300800000000001,7.688225036014861
Morocco,Utility-scale solar,10-19 years,0.02,0.21061322145559008
Morocco,Utility-scale solar,20-29 years,0.0,0.0
Morocco,Utility-scale solar,30-39 years,0.0,0.0
Morocco,Utility-scale solar,40-49 years,0.0,0.0
Morocco,Utility-scale solar,50+ years,0.0,0.0
Morocco,Wind,0-9 years,0.552,5.812924912174287
Morocco,Wind,10-19 years,0.675,7.108196224126166
Morocco,Wind,20-29 years,0.064,0.6739623086578883
Morocco,Wind,30-39 years,0.0,0.0
Morocco,Wind,40-49 years,0.0,0.0
Morocco,Wind,50+ years,0.0,0.0
Morocco,Hydropower,0-9 years,0.0,0.0
Morocco,Hydropower,10-19 years,0.0,0.0
Morocco,Hydropower,20-29 years,0.798,8.403467536078045
Morocco,Hydropower,30-39 years,0.307,3.2329129493433078
Morocco,Hydropower,40-49 years,0.128,1.3479246173157766
Morocco,Hydropower,50+ years,0.229,2.4115213856665063
Mozambique,Oil and gas,0-9 years,0.246,8.4019234256896
Mozambique,Oil and gas,10-19 years,0.4116,14.057852365909914
Mozambique,Oil and gas,20-29 years,0.0,0.0
Mozambique,Oil and gas,30-39 years,0.0,0.0
Mozambique,Oil and gas,40-49 years,0.0,0.0
Mozambique,Oil and gas,50+ years,0.0,0.0
Mozambique,Utility-scale solar,0-9 years,0.099301,3.3915422686764343
Mozambique,Utility-scale solar,10-19 years,0.0,0.0
Mozambique,Utility-scale solar,20-29 years,0.0,0.0
Mozambique,Utility-scale solar,30-39 years,0.0,0.0
Mozambique,Utility-scale solar,40-49 years,0.0,0.0
Mozambique,Utility-scale solar,50+ years,0.0,0.0
Mozambique,Hydropower,0-9 years,0.0,0.0
Mozambique,Hydropower,10-19 years,0.0,0.0
Mozambique,Hydropower,20-29 years,0.0,0.0
Mozambique,Hydropower,30-39 years,0.0,0.0
Mozambique,Hydropower,40-49 years,0.0,0.0
Mozambique,Hydropower,50+ years,2.171,74.14868193972406
Myanmar,Coal,0-9 years,0.03,0.5262644325279661
Myanmar,Coal,10-19 years,0.0,0.0
Myanmar,Coal,20-29 years,0.12,2.1050577301118643
Myanmar,Coal,30-39 years,0.0,0.0
Myanmar,Coal,40-49 years,0.0,0.0
Myanmar,Coal,50+ years,0.0,0.0
Myanmar,Oil and gas,0-9 years,0.9912000000000001,17.387776850724
Myanmar,Oil and gas,10-19 years,0.8032999999999999,14.091607288323837
Myanmar,Oil and gas,20-29 years,0.092,1.6138775930857625
Myanmar,Oil and gas,30-39 years,0.15419999999999998,2.704999183193745
Myanmar,Oil and gas,40-49 years,0.0,0.0
Myanmar,Oil and gas,50+ years,0.0,0.0
Myanmar,Utility-scale solar,0-9 years,0.28585625,5.014532573027413
Myanmar,Utility-scale solar,10-19 years,0.0,0.0
